--价格中枢看涨阴线4--20240428.0上影线最好为0=0.0--实体下影线倍数=14.93--阴线实体=17.44--阳线实体=5.67,汽车服务,中国中期**000996.SZ
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=1.67--阴线实体=7.54--阳线实体=0.54,种植业,万向德农**600371.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=2.39--阴线实体=10.59--阳线实体=7.48,电气设备,动力源**600405.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=2.74--阴线实体=6.71--阳线实体=0.65,化纤,江南高纤**600527.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=3.22--阴线实体=7.28--阳线实体=3.2,元器件,凯盛科技**600552.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=1.64--阴线实体=5.87--阳线实体=0.54,钢加工,大西洋**600558.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=2.62--阴线实体=7.25--阳线实体=3.9,电气设备,金自天正**600560.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=5.14--阴线实体=15.42--阳线实体=1.52,通信设备,泰豪科技**600590.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=3.49--阴线实体=5.51--阳线实体=6.3,元器件,方正科技**600601.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=2.11--阴线实体=12.09--阳线实体=3.51,化工原料,中毅达**600610.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=1.53--阴线实体=7.93--阳线实体=0.35,中成药,神奇制药**600613.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=1.67--阴线实体=6.51--阳线实体=0.35,电器仪表,飞乐音响**600651.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=2.33--阴线实体=4.79--阳线实体=0.72,化学制药,哈药股份**600664.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=1.56--阴线实体=10.45--阳线实体=0.14,综合类,上海三毛**600689.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=5.0--阴线实体=11.96--阳线实体=2.23,文教休闲,中国高科**600730.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=1.75--阴线实体=4.09--阳线实体=1.22,文教休闲,兰生股份**600826.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=3.0--阴线实体=12.5--阳线实体=3.09,影视音像,广电网络**600831.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=8.38--阴线实体=18.58--阳线实体=1.09,水力发电,梅雁吉祥**600868.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=2.23--阴线实体=6.8--阳线实体=1.15,专用机械,北矿科技**600980.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=2.14--阴线实体=9.46--阳线实体=2.46,电气设备,广电电气**601616.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=3.09--阴线实体=6.87--阳线实体=2.19,电气设备,风范股份**601700.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=1.89--阴线实体=4.28--阳线实体=0.79,建筑工程,宁波建工**601789.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=1.52--阴线实体=9.11--阳线实体=1.24,汽车配件,联明股份**603006.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=2.26--阴线实体=8.29--阳线实体=1.27,专用机械,创力集团**603012.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=2.46--阴线实体=11.23--阳线实体=6.14,电气设备,弘讯科技**603015.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=2.52--阴线实体=8.15--阳线实体=1.15,汽车配件,凯众股份**603037.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=2.05--阴线实体=7.48--阳线实体=3.49,造纸,荣晟环保**603165.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=2.07--阴线实体=9.45--阳线实体=2.11,专用机械,泰瑞机器**603289.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=3.93--阴线实体=9.61--阳线实体=3.85,家用电器,得邦照明**603303.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=1.62--阴线实体=8.0--阳线实体=1.57,运输设备,梅轮电梯**603321.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=2.36--阴线实体=4.5--阳线实体=8.19,元器件,依顿电子**603328.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=2.95--阴线实体=9.96--阳线实体=0.98,塑料,天洋新材**603330.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=2.3--阴线实体=12.64--阳线实体=3.44,电气设备,尚纬股份**603333.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=2.5--阴线实体=13.82--阳线实体=1.34,建筑工程,东珠生态**603359.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=2.64--阴线实体=6.93--阳线实体=3.42,家用电器,三星新材**603578.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=2.95--阴线实体=10.33--阳线实体=2.97,元器件,科森科技**603626.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=6.99--阴线实体=7.97--阳线实体=2.61,软件服务,南威软件**603636.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=3.42--阴线实体=10.6--阳线实体=1.67,汽车配件,朗博科技**603655.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=1.7--阴线实体=8.7--阳线实体=1.19,家用电器,春光科技**603657.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=4.07--阴线实体=9.27--阳线实体=1.9,家用电器,奇精机械**603677.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=4.89--阴线实体=10.4--阳线实体=2.4,汽车配件,豪能股份**603809.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=1.95--阴线实体=9.77--阳线实体=3.94,电气设备,洛凯股份**603829.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=3.48--阴线实体=9.42--阳线实体=2.49,专用机械,永创智能**603901.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=2.22--阴线实体=7.1--阳线实体=3.55,化工原料,兴业股份**603928.SH
--价格中枢看涨阴线4--20240609.0上影线最好为0=0.0--实体下影线倍数=1.61--阴线实体=8.79--阳线实体=1.28,专用机械,威派格**603956.SH
